,id,created_at,favorite_count,retweet_count,text,extended_tweet,source,coordinates,screen_name,created_at.1,followers_count,verified
0,1228613605827981312,Sat Feb 15 09:34:44 +0000 2020,0,0,"@PICAJamaica This group of foreign nationals had no intention of lengthening their stay on the island, but because… https://t.co/d9uLiV3kFX","@PICAJamaica This group of foreign nationals had no intention of lengthening their stay on the island, but because they were prevented from returning to China, because of the Corona virus, they discovered, late, that they needed to extend their visa. No consideration for such cases?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,gdscarlett,Thu Apr 09 15:40:21 +0000 2009,538,False
1,1228613610819080198,Sat Feb 15 09:34:46 +0000 2020,0,0,"@sighpad Good thread 👍🏽👏🏽...we need to start taking this more seriously, recently i took the bus and there was a pa… https://t.co/XnuAj5rgbY","@sighpad Good thread 👍🏽👏🏽...we need to start taking this more seriously, recently i took the bus and there was a passenger who was coughing non stop, am not saying it was Coronavirus, but i would have felt more comfortable if that person had a mask on..","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,allaydiagon,Sun Apr 15 07:16:22 +0000 2012,469,False
2,1228613611033169920,Sat Feb 15 09:34:46 +0000 2020,0,0,"Hahahah #ÇağlarErtuğrul ”love is a virus” 
#AfiliAşk #BurcuÖzberk #AyKer",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,MJspirit,Sun Jun 28 12:58:46 +0000 2009,88,False
3,1228613615474946048,Sat Feb 15 09:34:47 +0000 2020,0,0,Snake oil in action,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SianJasper,Wed Jan 28 23:53:17 +0000 2009,891,False
4,1228613615768522753,Sat Feb 15 09:34:47 +0000 2020,0,0,Coronavirus: an effect of global agribusiness https://t.co/NHGwA9TpDb,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ChristineJameis,Thu Nov 08 18:51:16 +0000 2018,5292,False
5,1228613621955121154,Sat Feb 15 09:34:48 +0000 2020,0,0,@jeremycorbyn There's no racism involved at all. Only an idiot would go to a place where he was concerned he might… https://t.co/j8RfoTEFLJ,"@jeremycorbyn There's no racism involved at all. Only an idiot would go to a place where he was concerned he might contract a deadly virus. @jeremycorbyn THAT'S NOT RACISM, IT'S COMMON SENSE you moron","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ozziecjs,Sat Jul 10 20:24:12 +0000 2010,663,False
6,1228613630028996609,Sat Feb 15 09:34:50 +0000 2020,0,0,@PDChina Wht is d option for curing d person who is fighting with corona virus?,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Kshitij72071035,Tue Oct 08 11:06:31 +0000 2019,1,False
7,1228613630427631617,Sat Feb 15 09:34:50 +0000 2020,0,0,Alot more effort is required to deal with this problem.,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,OKOMA17,Wed Apr 21 19:42:55 +0000 2010,220,False
8,1228613630716993536,Sat Feb 15 09:34:50 +0000 2020,0,0,"Beijing orders returnees to quarantine as virus death toll hits 1,523 https://t.co/ThCUxXNvBW",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,TheCitizen_News,Mon Oct 04 19:35:01 +0000 2010,98011,False
9,1228613632315076609,Sat Feb 15 09:34:51 +0000 2020,0,0,"Pretty serious stuff...
#coronavirus",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,AngusMcPhart,Fri Apr 12 20:10:50 +0000 2013,948,False
10,1228613632940019713,Sat Feb 15 09:34:51 +0000 2020,0,0,Aym so ready for thiisss,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,HalabyuKyungie,Sat Nov 25 05:19:03 +0000 2017,26,False
11,1228613636496605184,Sat Feb 15 09:34:52 +0000 2020,0,0,@BhaavnaArora Effect of Corona virus.. 😁😁😁,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,krushna_modi,Mon Sep 12 05:07:32 +0000 2011,81,False
12,1228613653709983744,Sat Feb 15 09:34:56 +0000 2020,0,0,I'M ALMOST COMPLETE WITH MY STRUGGLE OF TRYING TO REMEMBER THE DETAILS OF HIS CLOTHES THEN I REALISED I COULD JUST… https://t.co/WxfoYVVYGP,I'M ALMOST COMPLETE WITH MY STRUGGLE OF TRYING TO REMEMBER THE DETAILS OF HIS CLOTHES THEN I REALISED I COULD JUST GOOGLE THAT SHIT.. WTF AM I DOING,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,HaknyeonRei,Tue Feb 13 09:30:49 +0000 2018,340,False
13,1228613655333392384,Sat Feb 15 09:34:56 +0000 2020,0,0,"ACE2 Expression in Kidney and Testis May Cause Kidney and Testis Damage After 2019-nCoV Infection

Caibin Fan, Kai… https://t.co/xJvgp0fYoF","ACE2 Expression in Kidney and Testis May Cause Kidney and Testis Damage After 2019-nCoV Infection

Caibin Fan, Kai Li, Yanhong Ding, Wei Lu Lu, Jianqing Wang

https://t.co/5tpyQIpxAu

#COVID19 #SARSCoV2 #kidneydamage #ACE2 #wuhanvirus #coronavirus #pandemic #deadlycoronavirus","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,locsei,Tue Apr 14 14:44:58 +0000 2009,1440,False
14,1228613657371774977,Sat Feb 15 09:34:57 +0000 2020,0,0,Seems legit.,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",,735songs,Mon Mar 02 21:17:01 +0000 2009,640,False
15,1228613678221733888,Sat Feb 15 09:35:02 +0000 2020,0,0,THT: No handshakes: Viral outbreak spooks Asian places of worship - https://t.co/yPEsF2pHLS,,"<a href=""https://twitter.com/nepal_news_en"" rel=""nofollow"">Poster-app</a>",,Nepal_News_En,Sat Mar 29 03:46:13 +0000 2014,11187,False
16,1228613678251028480,Sat Feb 15 09:35:02 +0000 2020,0,0,"Wuhan coronavirus: Death toll surged past 1,500, banks disinfect banknotes to stop virus https://t.co/kVGQ8U5NGw… https://t.co/TJvCl2l1vo","Wuhan coronavirus: Death toll surged past 1,500, banks disinfect banknotes to stop virus https://t.co/kVGQ8U5NGw #Health https://t.co/eQQT8822Zi #293","<a href=""http://www.poandpo.com"" rel=""nofollow"">histeriusapp</a>",,poandpo,Tue Jan 11 10:02:47 +0000 2011,3511,False
17,1228613679379206145,Sat Feb 15 09:35:02 +0000 2020,0,0,Coronavirus: China records over 5000 cases within 24hrs https://t.co/GPYgJOufBP #Nigeriatunes,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","{'coordinates': [7.42936372, 8.96389499], 'type': 'Point'}",nigeriatunes,Fri Jun 12 18:45:57 +0000 2009,9688,False
18,1228613680155119616,Sat Feb 15 09:35:02 +0000 2020,0,0,Indian man hangs himself after mistakenly believing he had coronavirus https://t.co/8bCAlwgx1t,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,todayng,Mon Apr 14 11:20:09 +0000 2014,169241,True
19,1228613680381607938,Sat Feb 15 09:35:02 +0000 2020,0,0,Chaines gorv kills many animals humans makes mistakes and blames to animals #Coronarvirus god protect us to this vi… https://t.co/ZaU2AH3SLY,"Chaines gorv kills many animals humans makes mistakes and blames to animals #Coronarvirus god protect us to this virus 
#coronavirus 
#CoronavirusOutbreak https://t.co/eEdUblmOH4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,safwank23817128,Sun Jan 26 05:58:05 +0000 2020,401,False
20,1228613680792604673,Sat Feb 15 09:35:02 +0000 2020,0,0,"Losliya Dance Video 👇

https://t.co/PvId42JIMm

👆 Full video link😍

#Losliya #LosliyaMariyanesan #LosliyaArmy… https://t.co/yT7S9EJ5YZ","Losliya Dance Video 👇

https://t.co/PvId42JIMm

👆 Full video link😍

#Losliya #LosliyaMariyanesan #LosliyaArmy #kavin #kavinfans #kaviliya #KaviliyaForever #Valimai #ValentinesDay2020 #Master #OruKuttyKadhai #Karnan #SidharthShukIa #coronavirus #SaturdayMotivation #RisingStars https://t.co/Z5kIXGote0","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MitcharOfficial,Sat Sep 07 06:23:00 +0000 2019,34,False
21,1228613682604601344,Sat Feb 15 09:35:03 +0000 2020,0,0,"@OnEdgeOfWonder and we never do that , and then you say CHINA Refuse the U.S. scientist into china to reacerch this… https://t.co/g8CFNNxDXe","@OnEdgeOfWonder and we never do that , and then you say CHINA Refuse the U.S. scientist into china to reacerch this virus, in here I wang to ask you , We used allowed the U.S. scientist into china for the geological research，then how you guys done before?","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,fGG5u0ke4sn7CwT,Thu Jan 02 02:35:57 +0000 2020,3,False
22,1228613682890002432,Sat Feb 15 09:35:03 +0000 2020,0,0,Panicking because your usual sources are out of them? No need: here is a way to make your own face mask. (No kiddin… https://t.co/RnYeJwZVlr,Panicking because your usual sources are out of them? No need: here is a way to make your own face mask. (No kidding.),"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,JRsChinaBlog1,Mon Jan 20 12:06:53 +0000 2020,11,False
23,1228613684152459264,Sat Feb 15 09:35:03 +0000 2020,0,0,Egypt confirms first Wuhan coronavirus case https://t.co/9YcB0hu8ta #Health https://t.co/eQQT8822Zi #460,,"<a href=""http://www.poandpo.com"" rel=""nofollow"">histeriusapp</a>",,poandpo,Tue Jan 11 10:02:47 +0000 2011,3511,False
24,1228613685330968579,Sat Feb 15 09:35:03 +0000 2020,0,0,"Laboratory tests required to tell Wuhan coronavirus infection from flu, says WHO https://t.co/R0a89DwvRE #Careers… https://t.co/U1vNsdlc1m","Laboratory tests required to tell Wuhan coronavirus infection from flu, says WHO https://t.co/R0a89DwvRE #Careers https://t.co/eQQT8822Zi #645","<a href=""http://www.poandpo.com"" rel=""nofollow"">histeriusapp</a>",,poandpo,Tue Jan 11 10:02:47 +0000 2011,3511,False
25,1228613686673235968,Sat Feb 15 09:35:04 +0000 2020,0,0,96-year-old COVID-19 patient discharged from hospital https://t.co/ubtJVnTtqv via @YouTube,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,JohnBaldwin64,Fri Oct 30 22:15:17 +0000 2009,419,False
26,1228613687382069248,Sat Feb 15 09:35:04 +0000 2020,0,0,"#Hindustan Coronavirus Outbreak LIVE Updates: Indians Aboard Japan Ship Recovering; China Cleans, Locks Away Bankno… https://t.co/RTCpnd29wu","#Hindustan Coronavirus Outbreak LIVE Updates: Indians Aboard Japan Ship Recovering; China Cleans, Locks Away Banknotes https://t.co/BGSLd0NmYc","<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",,bharatMeraki,Fri Nov 22 04:43:05 +0000 2019,30,False
27,1228613689059577857,Sat Feb 15 09:35:04 +0000 2020,0,0,"Year of the rat, as always.... my chingchong blood is shaking...",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,bagets_silog,Mon Jun 17 00:58:26 +0000 2019,9982,False
28,1228613696278024192,Sat Feb 15 09:35:06 +0000 2020,0,0,"Scientists claimed the virus is not genetically engineered now, but only God knows the truth!!! Even the form of th… https://t.co/8ciysV1wE4","Scientists claimed the virus is not genetically engineered now, but only God knows the truth!!! Even the form of the universe has been rewritten in textbook according to scientists!!!
#scientist #Science #virus 
https://t.co/V12ilCYTvu","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,pinkbells360,Wed Mar 23 03:57:47 +0000 2016,134,False
29,1228613698157240320,Sat Feb 15 09:35:06 +0000 2020,0,0,"China cleans, locks away banknotes to stop coronavirus spread, East Asia News &amp; Top Stories - The Straits Times https://t.co/LUZzLmf5Qa",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,BRTcrpt,Sun Jan 14 15:07:29 +0000 2018,396,False
30,1228613700094812160,Sat Feb 15 09:35:07 +0000 2020,0,0,I think they call this a vaccine,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Bulkington13,Sun Oct 20 05:11:35 +0000 2019,17,False
31,1228613700262776832,Sat Feb 15 09:35:07 +0000 2020,0,0,Wuhan coronavirus: Chinese doctors say virus reinfection even deadlier https://t.co/TSkTs12hDb #Meantime https://t.co/eQQT8822Zi #570,,"<a href=""http://www.poandpo.com"" rel=""nofollow"">histeriusapp</a>",,poandpo,Tue Jan 11 10:02:47 +0000 2011,3511,False
32,1228613700866625536,Sat Feb 15 09:35:07 +0000 2020,0,0,Dr. John Campbell says the virus is now being cultured in a decent professional lab in HK. He also distinguishes be… https://t.co/Pcr9LXxViA,"Dr. John Campbell says the virus is now being cultured in a decent professional lab in HK. He also distinguishes between aerosol and droplet, although it seems the definition of aerosol is just suspended tiny droplets, so pretty much the same thing.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,AlleyCatExpat,Fri Sep 06 01:18:23 +0000 2019,345,False
33,1228613702456209408,Sat Feb 15 09:35:07 +0000 2020,0,0,Wawww just the way I eat in shs and uni wkwkwkw IT’S HAPPENING 🤣😂😭,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,nazaryduzky,Mon Feb 21 01:01:04 +0000 2011,512,False
34,1228613707242131457,Sat Feb 15 09:35:09 +0000 2020,0,0,Facebook cancels San Francisco summit on coronavirus fears #tech #news https://t.co/dysYQMjfyf,,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>",,OutrageGuy,Fri Feb 19 02:50:51 +0000 2016,27,False
35,1228613708177268736,Sat Feb 15 09:35:09 +0000 2020,0,0,@UnitedFamHealth I have got coronavirus antidod,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Ali80914771,Sat Feb 15 09:33:13 +0000 2020,0,False
36,1228613709049847808,Sat Feb 15 09:35:09 +0000 2020,0,0,"#كورونا 
#CoronavirusOutbreak 
Novel Coronavirus - This is live count keeps changing as and when it gets updated… https://t.co/MM1adBecaj","#كورونا 
#CoronavirusOutbreak 
Novel Coronavirus - This is live count keeps changing as and when it gets updated
 https://t.co/ityhvzIY0H

This gives you an idea where the virus is spreading on daily basis. This will help you to plan your travel around the world.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,mshuraiqi,Sun Aug 19 16:43:06 +0000 2012,632,False
37,1228613709523611648,Sat Feb 15 09:35:09 +0000 2020,0,0,The US will evacuate Americans from Diamond Princess cruise ship docked in Japan https://t.co/inCpdYvLCA #スマートニュース,,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | スマートニュース</a>",,tameikesannou2,Wed May 12 10:36:17 +0000 2010,663,False
38,1228613713760063490,Sat Feb 15 09:35:10 +0000 2020,0,0,"We try, Jeremy. We certainly try.
The mass media thrives on crisis, whether real, imagined or somewhere in between.… https://t.co/Jkbyt7KuV5","We try, Jeremy. We certainly try.
The mass media thrives on crisis, whether real, imagined or somewhere in between.
We look for truth and clarity - mindful that fear and anxiety spreads faster than any virus.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,FirstNewsEditor,Sun Jan 16 03:25:50 +0000 2011,13267,False
39,1228613716784091136,Sat Feb 15 09:35:11 +0000 2020,0,0,Coronavirus death toll passes 1500 in mainland China - Lancashire Telegraph https://t.co/BljWeTdwlI,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,LancsSocial,Fri Feb 16 14:12:47 +0000 2018,579,False
40,1228613717434273794,Sat Feb 15 09:35:11 +0000 2020,0,0,"one big reason I don't drink water often because it makes one of my symptoms of my disease worse,only a few people… https://t.co/to9ZOWPiIy","one big reason I don't drink water often because it makes one of my symptoms of my disease worse,only a few people I've told knew that though.  In small quantities it okay though","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,FvneralmoonHTS,Thu Dec 20 23:21:21 +0000 2012,328,False
41,1228616037182136321,Sat Feb 15 09:44:24 +0000 2020,0,0,wendy when she’s recovered and has way too much energy for her own good https://t.co/RYiQkyAmFV,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,vlvtcult,Wed Apr 03 14:48:33 +0000 2013,1391,False
42,1228616040113897472,Sat Feb 15 09:44:25 +0000 2020,0,0,Coronavirus Patient Fell Ill While on Vacation in Hawaii Coronavirus (2019-nCoV) https://t.co/NalzWJY9Mn,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,aaron9864509,Wed Feb 17 11:54:44 +0000 2016,25,False
43,1228616043972743170,Sat Feb 15 09:44:26 +0000 2020,0,0,"Haiiii! Anuthew 67 peopwe test positive fow cowonaviwus on cwuise ship in Japan ;3
https://t.co/0HdrAoNZu0",,"<a href=""https://zuzakistan.com"" rel=""nofollow"">(automated tweet)</a>",,Weutews,Fri Jan 24 13:12:16 +0000 2020,4682,False
44,1228616046724222977,Sat Feb 15 09:44:26 +0000 2020,0,0,Egypt and Morocco struggle really hard to shed the AFRICAN title SO in actual SENSE Corona Virus has not HIT AFRICA YET,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,TheYouthPartyK1,Sun Jan 12 10:26:26 +0000 2020,194,False
45,1228616046484934656,Sat Feb 15 09:44:26 +0000 2020,0,0,Do u still wait evacuation from Wuhan because your country dont give a shit about your life? I will give u some adv… https://t.co/l4mLRA8Oyd,Do u still wait evacuation from Wuhan because your country dont give a shit about your life? I will give u some advice how to enjoy your time.Btw im from Ukraine. Part 2 #WuhanCoronavirus #WuhanPneumonia #WuhanCoronavirusOutbreak #coronavirus https://t.co/60uQLpRu9e,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,sailor_sanya,Sun Feb 12 13:49:33 +0000 2012,3,False
46,1228616051161735170,Sat Feb 15 09:44:27 +0000 2020,0,0,@bbc5live @BBCNews @BBCr4today @SkyNewsBreak @SkyNews @itvnews @itn @talkRADIO @LBC  Come on MSM.  Do your work and… https://t.co/ceOUgG2FRP,@bbc5live @BBCNews @BBCr4today @SkyNewsBreak @SkyNews @itvnews @itn @talkRADIO @LBC  Come on MSM.  Do your work and get the real news out.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,HuygensWill,Thu Mar 18 13:26:46 +0000 2010,310,False
47,1228616055976710144,Sat Feb 15 09:44:28 +0000 2020,0,0,"India’s three COVID-19 Patients of Kerala Successfully Recover

#Coronavirus #COVID_19 #Kerala #Patients
#JustIn… https://t.co/oi0qs9PPn3","India’s three COVID-19 Patients of Kerala Successfully Recover

#Coronavirus #COVID_19 #Kerala #Patients
#JustIn
@wisheshnews 
https://t.co/YGfzk9N0Bs","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,wisheshnews,Fri Dec 28 06:23:11 +0000 2012,263,False
48,1228616060640878592,Sat Feb 15 09:44:30 +0000 2020,0,0,"The second coronavirus is a ‘moron strain’ driving panic on social media globally 
https://t.co/fjczLrQbpU",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Coachfordnews,Thu Jan 21 10:12:40 +0000 2010,729,False
49,1228616060854816769,Sat Feb 15 09:44:30 +0000 2020,0,0,@UyghurInfo Breaking news?? That's something we know for months! Just look at the RNA sequence of the virus and you… https://t.co/IcEhLR1JJo,@UyghurInfo Breaking news?? That's something we know for months! Just look at the RNA sequence of the virus and you'll see instantly it cannot be anything else than manmade!!,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,IvyRiddle13,Wed Jan 29 13:47:03 +0000 2020,72,False
50,1228616062859649026,Sat Feb 15 09:44:30 +0000 2020,0,0,This virus moving mad,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,BludedTots,Fri Jun 10 12:53:54 +0000 2011,1777,False
51,1228616067682947072,Sat Feb 15 09:44:31 +0000 2020,0,0,China Reports Huge Jump In New Coronavirus Infections And Deaths https://t.co/mBUmbP9b7m,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,LizV_2,Tue Nov 12 05:12:14 +0000 2019,62,False
52,1228616067947356160,Sat Feb 15 09:44:31 +0000 2020,0,0,#Sormas #fight #COVID19 #coronavirus #Africa #software #opensource #Nigeria #Ghana elsewhere  https://t.co/1seUtvSYgn,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,LPWANinBerlin,Sun Aug 28 11:27:36 +0000 2016,963,False
53,1228616070501556224,Sat Feb 15 09:44:32 +0000 2020,0,0,@Quillette @toadmeister If measures to contain the virus don't work we might just have greater things to worry abou… https://t.co/X0q7GKU6qY,@Quillette @toadmeister If measures to contain the virus don't work we might just have greater things to worry about then the political status of Chairman Xi.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,DonaldLaburnam,Wed Dec 07 08:55:21 +0000 2016,85,False
54,1228616075497086976,Sat Feb 15 09:44:33 +0000 2020,0,0,@WhiteHouse “Silver Lining” to a #Virus Epidemic in the USA.  Most of the POLITICIANS &amp; globalists who promote unre… https://t.co/f80UMp8Zuy,@WhiteHouse “Silver Lining” to a #Virus Epidemic in the USA.  Most of the POLITICIANS &amp; globalists who promote unrestricted travel &amp; Open Borders are High Risk for Infection due to their age.  Their own policies will KILL them. (Along with MILLIONS more Americans.) @TuckerCarlson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,God_In_Action,Mon Jul 12 20:28:51 +0000 2010,138,False
55,1228616074570104833,Sat Feb 15 09:44:33 +0000 2020,0,0,"@BrigidLaffan ""My partner was very ill with hemiplegic migraine, which leads to symptoms like those suffered by peo… https://t.co/MUTPVswJNs","@BrigidLaffan ""My partner was very ill with hemiplegic migraine, which leads to symptoms like those suffered by people having a stroke. He was out of work as a result and we also had a sick child too."" A real ""beaut"" @BrigidLaffan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,michaelpierse,Mon May 21 22:00:37 +0000 2012,2449,False
56,1228616082891526144,Sat Feb 15 09:44:35 +0000 2020,0,0,@ygent_official I am so angry. He really gonna risk their life by let them performing and see all their earnings go… https://t.co/ym5fmFYt6W,"@ygent_official I am so angry. He really gonna risk their life by let them performing and see all their earnings go to his fav boygroup.
While they are sitting in a couch.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,LiIiesnroses_,Mon Apr 08 19:23:41 +0000 2019,1099,False
57,1228616085467025408,Sat Feb 15 09:44:36 +0000 2020,0,0,"@WHOPhilippines @Grampynotgrumpy @WHO @WHOWPRO This might be one of the greatest #coronavirus movie posters.
1. It'… https://t.co/9Hi1WmVIiX","@WHOPhilippines @Grampynotgrumpy @WHO @WHOWPRO This might be one of the greatest #coronavirus movie posters.
1. It's a poorly done infographic
2. It's not even a bandaid on a open wound
3. Does it feel 1984ish to you to?

Surreal times #COVID19 https://t.co/XoSp2BfWbQ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,still_a_nerd,Sun Dec 10 19:11:44 +0000 2017,269,False
58,1228616085655695367,Sat Feb 15 09:44:36 +0000 2020,0,0,"Brilliant statistics, no one should be able to tell you what you do with your body. It’s your body, do everything i… https://t.co/8j34EnKNQA","Brilliant statistics, no one should be able to tell you what you do with your body. It’s your body, do everything in moderation and enjoy yourself. Roadhouse.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,IAmJackWalker92,Fri Nov 20 15:24:12 +0000 2009,355,False
59,1228616091988938752,Sat Feb 15 09:44:37 +0000 2020,0,0,What happend,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,shafirl,Sat Aug 16 15:20:41 +0000 2014,161,False
60,1228616097642864640,Sat Feb 15 09:44:38 +0000 2020,0,0,dhofgc stop tweeting from my account challenge,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,sleepyphiw,Tue Nov 19 04:57:43 +0000 2019,290,False
61,1228616103460388864,Sat Feb 15 09:44:40 +0000 2020,0,0,Miss my girlie😭❤️,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Cholassn,Wed Sep 12 23:20:25 +0000 2018,8,False
62,1228616103703666688,Sat Feb 15 09:44:40 +0000 2020,0,0,瘟疫公司即视感。。 RT @STcom: Another 67 people test positive for coronavirus on Diamond Princess cruise ship in Japan https://t.co/UJGxNV5Yk1,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",,o_0Il,Sat Mar 27 00:42:17 +0000 2010,1778,False
63,1228616107872915456,Sat Feb 15 09:44:41 +0000 2020,0,0,Del Bigtree On Coronavirus And The Coming MANDATORY Vaccination Program! https://t.co/I7QUtvQhvf via @YouTube,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,LibertyHowl,Sun Apr 11 22:42:23 +0000 2010,1453,False
64,1228616112553721856,Sat Feb 15 09:44:42 +0000 2020,0,0,There was 17 investigations started from the Mueller report. Ever since Barr the prosecutors have been quite i.e So… https://t.co/VQ8vgs8FcA,There was 17 investigations started from the Mueller report. Ever since Barr the prosecutors have been quite i.e Southern District New York and said anything about cases.  https://t.co/zJZTQ12G6T,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MG10020151,Thu Dec 19 10:17:27 +0000 2019,9,False
65,1228616115959537664,Sat Feb 15 09:44:43 +0000 2020,0,0,Another 67 people test positive for coronavirus on cruise ship in Japan https://t.co/oujaghDGUE,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,TheArticleTrunk,Tue Oct 19 21:16:00 +0000 2010,902,False
66,1228616116357853185,Sat Feb 15 09:44:43 +0000 2020,0,0,y'all going to jail,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,247heller,Tue Aug 20 09:27:50 +0000 2019,148,False
67,1228616117670809601,Sat Feb 15 09:44:43 +0000 2020,0,0,"China’s National Health Commission reports 193 new cases and 3 new deaths on the mainland, excluding Hubei province… https://t.co/WKr2EmANf9","China’s National Health Commission reports 193 new cases and 3 new deaths on the mainland, excluding Hubei province. Their locations have not yet been disclosed. When compared to the previous day, there were 221 new cases and 4 new deaths outside Hubei province

 #Coronavirus","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,jamessm22402372,Sat Dec 14 14:02:22 +0000 2019,29,False
68,1228616123207176192,Sat Feb 15 09:44:45 +0000 2020,0,0,Mapping the Wuhan coronavirus outbreak https://t.co/nYskp9bwe8 #StoryMaps,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,yuki_fuji,Tue Apr 21 15:15:55 +0000 2009,68,False
